"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"City Hotel",0,98,2015,"December",53,29,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","83","NULL",0,"Transient-Party",52.7,0,0,"Check-Out","2016-01-01"
"Resort Hotel",1,15,2016,"April",15,8,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",71,0,0,"Canceled","2016-03-28"
"City Hotel",1,300,2016,"November",46,11,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",65,0,0,"Canceled","2016-03-14"
"City Hotel",1,351,2015,"October",40,3,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled","2015-07-06"
"City Hotel",1,245,2016,"December",53,27,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",58.36,0,1,"Canceled","2016-12-07"
"City Hotel",1,351,2015,"October",40,3,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled","2015-07-06"
"Resort Hotel",0,233,2017,"July",27,2,2,5,2,0,0,"HB","ROU","Offline TA/TO","TA/TO",0,0,0,"E","E",1,"No Deposit","11","NULL",0,"Transient",129.7,0,2,"Check-Out","2017-07-09"
"Resort Hotel",0,333,2016,"September",40,26,3,7,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","C",0,"No Deposit","40","NULL",0,"Transient",74.62,0,0,"Check-Out","2016-10-06"
"Resort Hotel",0,365,2016,"October",42,13,2,3,2,0,0,"BB","NLD","Groups","Corporate",0,0,0,"A","A",1,"No Deposit","NULL","223",0,"Transient-Party",72,1,0,"Check-Out","2016-10-18"
"Resort Hotel",1,219,2017,"June",24,15,0,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","177","NULL",0,"Transient",84.6,0,1,"Canceled","2016-11-21"
"Resort Hotel",0,1,2016,"January",1,2,1,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","240","NULL",0,"Group",48,0,0,"Check-Out","2016-01-04"
"City Hotel",0,14,2017,"June",26,30,2,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",180,0,1,"Check-Out","2017-07-04"
"City Hotel",1,279,2016,"October",42,12,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","98","NULL",0,"Transient",110,0,0,"Canceled","2016-05-05"
"City Hotel",0,99,2016,"February",8,19,0,1,1,0,0,"BB","PRT","Corporate","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","67",0,"Transient-Party",81,0,0,"Check-Out","2016-02-20"
"City Hotel",0,188,2017,"July",31,31,1,3,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",157.5,1,2,"Check-Out","2017-08-04"
"City Hotel",0,8,2015,"October",44,31,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Contract",75.81,0,1,"Check-Out","2015-11-07"
"Resort Hotel",0,134,2017,"April",15,13,0,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",1,0,4,"D","D",1,"No Deposit","3","NULL",0,"Group",79.2,0,1,"Check-Out","2017-04-16"
"City Hotel",0,88,2016,"May",19,3,0,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","3","NULL",0,"Transient-Party",117,0,1,"Check-Out","2016-05-06"
"City Hotel",0,2,2017,"February",7,16,0,3,2,1,0,"HB","ESP","Direct","Direct",0,0,0,"D","A",1,"No Deposit","14","NULL",0,"Transient",198,0,2,"Check-Out","2017-02-19"
"City Hotel",0,9,2016,"May",20,11,0,2,1,0,0,"BB","FRA","Direct","Direct",0,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient-Party",130,0,0,"Check-Out","2016-05-13"
"Resort Hotel",0,14,2016,"March",14,28,1,2,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","D",1,"No Deposit","196","NULL",0,"Transient",51.3,0,1,"Check-Out","2016-03-31"
"City Hotel",1,315,2016,"September",40,30,1,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","31","NULL",69,"Transient",160,0,0,"Canceled","2016-01-28"
"Resort Hotel",0,0,2016,"December",49,2,0,2,2,0,0,"BB","PRT","Complementary","Direct",0,0,0,"A","D",0,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Check-Out","2016-12-04"
"City Hotel",1,10,2016,"September",40,30,0,1,1,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",195,0,2,"Canceled","2016-09-23"
"Resort Hotel",1,80,2016,"May",21,19,1,3,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",110.25,0,1,"Canceled","2016-02-29"
"Resort Hotel",0,220,2017,"August",35,27,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",1,"No Deposit","251","NULL",0,"Transient-Party",128.7,0,0,"Check-Out","2017-08-28"
"City Hotel",0,8,2017,"April",15,10,1,1,1,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",140,0,1,"Check-Out","2017-04-12"
"City Hotel",0,13,2016,"April",15,4,1,1,1,0,0,"BB","DEU","Offline TA/TO","GDS",0,0,0,"A","A",0,"No Deposit","195","NULL",0,"Transient",96,0,0,"Check-Out","2016-04-06"
"City Hotel",1,60,2017,"April",15,15,0,1,2,2,0,"BB","USA","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9","NULL",0,"Transient",230,0,0,"Canceled","2017-03-12"
"City Hotel",0,4,2016,"June",27,26,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",109,0,1,"Check-Out","2016-06-27"
"Resort Hotel",0,10,2017,"May",22,28,1,0,3,1,0,"HB","USA","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",178.2,0,1,"Check-Out","2017-05-29"
"Resort Hotel",0,0,2017,"January",5,30,1,3,1,0,0,"BB","GBR","Direct","TA/TO",1,0,0,"A","A",3,"No Deposit","NULL","NULL",0,"Transient",43,0,2,"Check-Out","2017-02-03"
"Resort Hotel",1,9,2016,"May",21,15,1,0,2,0,0,"BB","PRT","Groups","Direct",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient-Party",8,0,0,"Canceled","2016-05-06"
"City Hotel",0,25,2016,"May",20,10,0,3,1,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",129,0,0,"Check-Out","2016-05-13"
"City Hotel",1,167,2016,"July",31,29,0,2,2,0,0,"SC","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",94.5,0,0,"Canceled","2016-07-24"
"Resort Hotel",0,55,2015,"August",36,30,2,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",119,0,1,"Check-Out","2015-09-04"
"City Hotel",1,350,2016,"June",25,17,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",140,0,0,"Canceled","2015-08-11"
"City Hotel",1,320,2017,"June",24,15,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-01-12"
"Resort Hotel",0,77,2016,"October",43,17,2,5,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"F","F",0,"No Deposit","NULL","NULL",0,"Transient",9.71,0,0,"Check-Out","2016-10-24"
"City Hotel",0,43,2016,"May",23,31,0,3,1,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",115.5,0,0,"Check-Out","2016-06-03"
"City Hotel",0,104,2017,"May",22,30,0,4,1,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",84.6,0,1,"Check-Out","2017-06-03"
"Resort Hotel",1,227,2017,"August",33,14,1,5,2,2,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","C",1,"No Deposit","240","NULL",0,"Transient",208.67,0,1,"Canceled","2017-02-17"
"City Hotel",0,142,2016,"August",32,3,0,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",94.5,0,2,"Check-Out","2016-08-04"
"City Hotel",0,120,2017,"May",20,19,0,2,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",162,0,2,"Check-Out","2017-05-21"
"Resort Hotel",1,98,2017,"August",35,28,1,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","240","NULL",0,"Transient",190,0,1,"Canceled","2017-07-04"
"City Hotel",0,197,2017,"May",18,3,0,4,2,1,0,"BB","POL","Direct","Direct",0,0,0,"A","A",1,"No Deposit","14","NULL",0,"Transient",112,0,1,"Check-Out","2017-05-07"
"City Hotel",0,42,2015,"November",45,4,0,3,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","28","NULL",0,"Transient",60,0,0,"Check-Out","2015-11-07"
"City Hotel",1,117,2016,"August",35,22,1,4,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",159.3,0,0,"Canceled","2016-05-22"
"Resort Hotel",0,150,2017,"June",24,13,2,5,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","314","NULL",0,"Transient",126.2,0,0,"Check-Out","2017-06-20"
"City Hotel",1,19,2015,"September",39,21,1,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","20","NULL",0,"Transient-Party",48,0,0,"Canceled","2015-09-11"
"City Hotel",1,150,2017,"June",24,17,2,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",120,0,0,"Canceled","2017-01-18"
"City Hotel",0,6,2016,"September",38,16,0,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","D",1,"No Deposit","9","NULL",0,"Transient",149,0,1,"Check-Out","2016-09-17"
"City Hotel",0,0,2016,"September",36,1,0,1,1,0,0,"BB","ESP","Complementary","TA/TO",0,0,0,"B","B",0,"No Deposit","42","NULL",0,"Transient",0,0,0,"Check-Out","2016-09-02"
"Resort Hotel",0,3,2016,"March",11,12,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","330","NULL",0,"Transient-Party",55,0,0,"Check-Out","2016-03-13"
"City Hotel",0,29,2016,"November",47,14,2,5,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","7","NULL",0,"Transient",70.88,0,1,"Check-Out","2016-11-21"
"Resort Hotel",0,186,2015,"September",36,4,1,2,1,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","C",0,"No Deposit","5","NULL",0,"Transient-Party",52.2,0,1,"Check-Out","2015-09-07"
"Resort Hotel",0,70,2016,"March",13,26,2,2,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","8","NULL",0,"Transient",45,0,0,"Check-Out","2016-03-30"
"City Hotel",0,72,2017,"March",12,20,1,2,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",106.2,0,2,"Check-Out","2017-03-23"
"Resort Hotel",0,201,2016,"May",21,16,3,8,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient-Party",46.98,0,2,"Check-Out","2016-05-27"
"City Hotel",1,11,2016,"June",23,2,0,1,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",111.35,0,0,"Canceled","2016-05-22"
"City Hotel",1,161,2017,"May",18,5,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","30","NULL",0,"Transient",120,0,0,"Canceled","2016-11-25"
"City Hotel",0,69,2016,"April",17,17,2,1,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",99.3,0,0,"Check-Out","2016-04-20"
"City Hotel",0,12,2017,"June",23,6,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",140,0,2,"Check-Out","2017-06-07"
"City Hotel",0,35,2016,"September",37,5,1,3,3,0,0,"BB","IRN","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","157","NULL",0,"Transient",127.44,0,1,"Check-Out","2016-09-09"
"City Hotel",1,273,2016,"May",20,13,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","21","NULL",0,"Transient",95,0,0,"Canceled","2015-12-18"
"Resort Hotel",0,1,2016,"November",46,8,0,2,1,0,0,"BB","NULL","Corporate","Corporate",0,0,5,"A","C",0,"No Deposit","NULL","103",0,"Transient",30,0,0,"Check-Out","2016-11-10"
"City Hotel",0,5,2016,"February",9,21,3,5,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","7","NULL",0,"Transient",67.05,0,1,"Check-Out","2016-02-29"
"Resort Hotel",0,78,2015,"November",47,21,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","D",0,"No Deposit","NULL","342",0,"Transient-Party",32,0,0,"Check-Out","2015-11-22"
"City Hotel",0,9,2016,"August",34,14,2,1,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",116.27,0,1,"Check-Out","2016-08-17"
"City Hotel",1,179,2015,"August",34,22,2,1,2,0,0,"HB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",86,0,0,"Canceled","2015-07-09"
"Resort Hotel",1,123,2017,"July",28,15,2,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",212,0,1,"Canceled","2017-04-08"
"City Hotel",0,210,2017,"May",18,1,1,3,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",117,0,2,"Check-Out","2017-05-05"
"City Hotel",1,451,2017,"June",25,20,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-05-05"
"Resort Hotel",0,185,2017,"July",31,30,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",106.85,0,0,"Check-Out","2017-08-03"
"Resort Hotel",0,2,2016,"July",29,15,1,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",194,0,1,"Check-Out","2016-07-18"
"City Hotel",0,80,2015,"November",45,6,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","7","NULL",0,"Transient",86.47,0,2,"Check-Out","2015-11-08"
"City Hotel",1,150,2016,"July",29,14,2,8,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",131.75,0,2,"Canceled","2016-03-31"
"City Hotel",0,111,2016,"August",33,11,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",127.8,0,1,"Check-Out","2016-08-13"
"City Hotel",1,248,2016,"October",45,31,1,2,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"E","E",0,"Non Refund","NULL","51",0,"Transient-Party",106,0,0,"Canceled","2016-08-29"
"Resort Hotel",0,28,2016,"May",23,29,2,5,2,0,0,"HB","IRL","Direct","Direct",0,0,0,"F","F",1,"No Deposit","250","NULL",0,"Transient",148.07,0,0,"Check-Out","2016-06-05"
"City Hotel",0,56,2015,"September",39,25,2,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","E",0,"No Deposit","44","NULL",0,"Transient-Party",185,0,0,"Check-Out","2015-09-29"
"Resort Hotel",1,168,2016,"September",39,21,2,4,2,0,0,"BB","EST","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",95.67,0,0,"Canceled","2016-08-16"
"City Hotel",0,0,2016,"January",2,4,1,0,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient-Party",108,0,1,"Check-Out","2016-01-05"
"Resort Hotel",1,103,2017,"July",29,17,1,3,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","242","NULL",0,"Transient",243.16,0,1,"Canceled","2017-04-11"
"City Hotel",1,104,2015,"October",41,6,0,2,1,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","3","NULL",0,"Transient-Party",91.5,0,0,"Canceled","2015-08-22"
"City Hotel",1,111,2017,"March",12,24,1,2,2,0,0,"BB","POL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",106.2,0,1,"Canceled","2016-12-05"
"Resort Hotel",1,59,2017,"July",26,1,2,5,2,1,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",178.31,0,1,"Canceled","2017-05-03"
"City Hotel",1,26,2017,"May",21,22,1,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",128,0,0,"Canceled","2017-04-26"
"City Hotel",1,37,2016,"October",42,13,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","56","NULL",0,"Transient-Party",105,0,0,"Canceled","2016-09-06"
"City Hotel",0,10,2017,"July",27,6,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","219","NULL",0,"Transient-Party",95,0,0,"Check-Out","2017-07-07"
"Resort Hotel",0,2,2017,"August",34,25,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",196.25,0,2,"Check-Out","2017-08-27"
"Resort Hotel",1,64,2016,"February",7,11,1,3,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","15","NULL",0,"Transient",25,0,0,"Canceled","2015-12-30"
"City Hotel",1,276,2016,"May",20,13,2,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","21","NULL",160,"Transient",61,0,0,"Canceled","2016-01-18"
"Resort Hotel",1,353,2017,"June",26,30,2,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",110.74,0,0,"Canceled","2017-02-09"
"City Hotel",0,0,2016,"December",52,22,0,1,1,0,0,"SC","PRT","Online TA","TA/TO",1,0,4,"A","A",0,"No Deposit","86","NULL",0,"Transient",56,0,0,"Check-Out","2016-12-23"
"Resort Hotel",0,103,2016,"February",7,10,0,2,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",61.2,1,0,"Check-Out","2016-02-12"
"Resort Hotel",0,68,2016,"December",53,26,1,4,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",55.56,0,1,"Check-Out","2016-12-31"
"Resort Hotel",0,31,2016,"October",45,30,2,4,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",70.45,0,1,"Check-Out","2016-11-05"
"City Hotel",0,134,2017,"June",23,8,1,3,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","28","NULL",0,"Transient",85,0,0,"Check-Out","2017-06-12"
"City Hotel",0,2,2016,"July",28,7,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",160,0,1,"Check-Out","2016-07-11"
"City Hotel",0,106,2017,"February",5,3,0,1,4,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","7","NULL",0,"Transient",192.8,0,1,"Check-Out","2017-02-04"
"City Hotel",0,120,2016,"November",45,3,0,1,2,0,0,"BB","SWE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,2,"Check-Out","2016-11-04"
"City Hotel",1,4,2017,"July",30,26,0,2,2,0,0,"SC","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",160,0,0,"Canceled","2017-07-22"
"City Hotel",1,112,2016,"December",50,6,0,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",97.75,0,1,"Canceled","2016-10-31"
"City Hotel",0,75,2017,"January",4,22,2,3,3,0,0,"BB","PAN","Online TA","TA/TO",0,0,0,"D","E",0,"No Deposit","9","NULL",0,"Transient",138.6,0,1,"Check-Out","2017-01-27"
"City Hotel",0,49,2017,"January",1,5,1,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",105.9,0,2,"Check-Out","2017-01-09"
"City Hotel",1,173,2017,"June",23,4,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","37","NULL",0,"Transient",120,0,0,"Canceled","2016-12-13"
"Resort Hotel",0,146,2017,"March",11,13,1,0,2,0,0,"BB","CHN","Groups","TA/TO",0,0,0,"E","E",0,"No Deposit","66","NULL",34,"Transient-Party",50,0,0,"Check-Out","2017-03-14"
"Resort Hotel",1,65,2016,"October",40,1,1,1,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",99,0,1,"Canceled","2016-09-09"
"Resort Hotel",0,151,2015,"August",32,4,2,8,2,0,0,"HB","NULL","Direct","Direct",0,0,0,"A","A",2,"No Deposit","NULL","NULL",0,"Transient",147,0,1,"Check-Out","2015-08-14"
"City Hotel",1,258,2016,"September",37,8,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",41,"Transient",65,0,0,"Canceled","2016-05-04"
"Resort Hotel",0,223,2016,"May",22,24,1,5,2,0,0,"BB","GBR","Groups","Direct",0,0,0,"A","E",1,"No Deposit","NULL","223",0,"Transient-Party",66,0,0,"Check-Out","2016-05-30"
"Resort Hotel",0,50,2017,"May",18,2,0,3,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",115,0,1,"Check-Out","2017-05-05"
"Resort Hotel",0,8,2016,"November",47,15,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",35.12,1,1,"Check-Out","2016-11-16"
"Resort Hotel",0,230,2016,"September",37,8,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","243","NULL",0,"Contract",57.8,0,0,"Check-Out","2016-09-15"
"City Hotel",0,83,2015,"September",40,30,0,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","26","NULL",77,"Transient-Party",112.2,0,0,"Check-Out","2015-10-01"
"City Hotel",0,17,2016,"March",12,17,0,2,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","174","NULL",0,"Transient-Party",80,0,1,"Check-Out","2016-03-19"
"City Hotel",0,96,2016,"April",15,8,2,2,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",88.83,0,1,"Check-Out","2016-04-12"
"City Hotel",1,288,2016,"May",19,5,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",236,"Transient-Party",65,0,0,"Canceled","2016-03-14"
"City Hotel",0,16,2015,"October",42,15,1,3,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-19"
"Resort Hotel",0,2,2017,"May",22,28,1,0,2,0,0,"BB","GBR","Direct","TA/TO",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",115,1,0,"Check-Out","2017-05-29"
"Resort Hotel",0,312,2016,"May",22,27,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",62.48,0,1,"Check-Out","2016-06-03"
"City Hotel",1,156,2017,"April",17,26,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","37","NULL",0,"Transient",100,0,0,"Canceled","2016-11-21"
"City Hotel",0,0,2016,"January",4,19,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","180","NULL",0,"Transient",66,1,0,"Check-Out","2016-01-20"
"City Hotel",0,80,2017,"May",19,11,0,3,3,0,0,"HB","ITA","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","NULL",0,"Transient-Party",206,0,1,"Check-Out","2017-05-14"
"Resort Hotel",1,70,2015,"December",52,23,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",50.4,0,0,"Canceled","2015-10-28"
"City Hotel",0,152,2016,"June",27,27,1,3,2,0,0,"BB","FIN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.95,0,1,"Check-Out","2016-07-01"
"City Hotel",1,185,2016,"December",51,16,1,2,2,0,0,"SC","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.2,0,0,"Canceled","2016-07-28"
"Resort Hotel",0,200,2017,"August",32,12,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","143","NULL",0,"Transient",106.56,0,1,"Check-Out","2017-08-19"
