"hotel","is_canceled","lead_time","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","days_in_waiting_list","customer_type","adr","reservation_status"
"Resort Hotel",0,85,"September",40,27,4,8,2,0,0,"BB","IRL",0,"Transient",83.67,"Check-Out"
"City Hotel",1,440,"September",38,22,0,2,2,0,0,"BB","PRT",0,"Transient",62,"Canceled"
"Resort Hotel",0,240,"September",36,9,2,5,2,0,0,"BB","GBR",0,"Transient",70.84,"Check-Out"
"City Hotel",0,23,"September",38,16,1,4,2,0,0,"BB","USA",0,"Transient",68,"Check-Out"
"City Hotel",1,28,"October",44,29,0,1,1,0,0,"BB","Unknown",0,"Transient-Party",130,"Canceled"
"City Hotel",0,5,"September",39,18,2,0,2,0,0,"Unknown","GBR",0,"Transient",123.7,"Check-Out"
"City Hotel",1,198,"March",12,21,0,3,2,0,0,"BB","PRT",0,"Transient",85,"Canceled"
"City Hotel",1,40,"June",23,1,0,1,2,0,0,"BB","THA",0,"Transient",109,"No-Show"
"City Hotel",0,27,"October",41,4,2,1,1,0,0,"BB","NOR",0,"Contract",91.83,"Check-Out"
"City Hotel",0,20,"March",11,9,0,3,2,0,0,"BB","FRA",0,"Transient",80,"Check-Out"
"Resort Hotel",0,189,"May",21,16,2,5,1,0,0,"HB","POL",0,"Transient-Party",44.45,"Check-Out"
"Resort Hotel",1,115,"January",2,12,2,6,2,0,0,"BB","PRT",0,"Transient",37.8,"Canceled"
"City Hotel",1,105,"October",42,12,0,3,2,0,0,"BB","PRT",0,"Transient-Party",75,"Canceled"
"City Hotel",1,97,"October",42,11,0,5,2,0,0,"BB","PRT",0,"Transient",176.8,"Canceled"
"Resort Hotel",0,342,"September",40,29,2,4,1,0,0,"BB","IRL",0,"Transient-Party",36,"Check-Out"
"Resort Hotel",1,213,"June",25,20,2,8,2,2,0,"BB","DEU",0,"Transient",180,"Canceled"
"Resort Hotel",0,5,"December",52,19,1,0,1,0,0,"BB","PRT",0,"Transient",39,"Check-Out"
"Resort Hotel",1,1,"August",35,28,2,3,2,0,0,"BB","PRT",0,"Transient",130.6,"Canceled"
"City Hotel",1,49,"November",46,7,1,2,1,0,0,"SC","ESP",0,"Transient",161.1,"Canceled"
"City Hotel",1,9,"February",9,24,0,1,2,0,0,"BB","PRT",0,"Transient",70.07,"Canceled"
"City Hotel",1,111,"April",17,27,1,3,2,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",1,408,"May",22,30,0,1,2,0,0,"BB","PRT",12,"Transient",90,"Canceled"
"City Hotel",0,32,"October",43,17,2,5,2,0,0,"BB","ESP",0,"Transient",85,"Check-Out"
"City Hotel",0,296,"September",39,21,0,4,2,0,0,"HB","ITA",0,"Transient-Party",117,"Check-Out"
"City Hotel",0,116,"July",28,6,0,3,2,0,0,"BB","GBR",0,"Transient",116.95,"Check-Out"
"City Hotel",1,54,"October",42,10,1,2,2,0,0,"BB","IRL",0,"Transient",118.8,"Canceled"
"City Hotel",0,64,"December",53,25,2,2,2,0,0,"BB","BRA",0,"Transient",74.61,"Check-Out"
"Resort Hotel",0,53,"June",24,7,0,2,2,0,0,"BB","Unknown",0,"Transient",129,"Check-Out"
"City Hotel",0,65,"July",30,21,0,3,3,0,0,"BB","GBR",0,"Transient",143.7,"Check-Out"
"City Hotel",0,8,"April",15,13,1,3,2,0,0,"SC","ESP",0,"Transient",185.25,"Check-Out"
"City Hotel",1,198,"September",39,24,0,2,2,0,0,"BB","PRT",0,"Contract",62,"Canceled"
"City Hotel",0,12,"September",40,28,0,2,2,0,0,"BB","Unknown",0,"Transient",160.2,"Check-Out"
"City Hotel",0,7,"October",41,4,0,5,2,0,0,"SC","BRA",0,"Transient",140,"Check-Out"
"Resort Hotel",0,39,"July",30,20,3,7,2,0,0,"HB","PRT",0,"Transient",141.6,"Check-Out"
"City Hotel",1,8,"May",21,25,0,1,2,0,0,"BB","PRT",0,"Transient",111.35,"Canceled"
"City Hotel",0,27,"December",53,31,1,3,2,0,0,"BB","PRT",0,"Transient",129.5,"Check-Out"
"Resort Hotel",0,3,"October",41,8,0,1,2,0,0,"BB","PRT",0,"Transient",67,"Check-Out"
"City Hotel",1,109,"March",9,4,0,1,2,0,0,"BB","PRT",0,"Transient",108,"Canceled"
"Resort Hotel",0,542,"September",40,26,2,5,2,0,0,"HB","GBR",0,"Transient-Party",70,"Check-Out"
"Resort Hotel",0,176,"June",23,6,0,4,3,0,0,"BB","Unknown",0,"Transient",142.5,"Check-Out"
"City Hotel",0,47,"February",8,20,1,1,1,0,0,"BB","NLD",0,"Transient",82.9,"Check-Out"
"Resort Hotel",1,152,"August",32,2,0,5,2,1,0,"BB","PRT",0,"Transient",252,"Canceled"
"City Hotel",1,258,"October",43,16,1,0,2,0,0,"Unknown","Unknown",0,"Transient",110,"Canceled"
"City Hotel",1,278,"July",30,22,0,2,2,0,0,"Unknown","PRT",0,"Transient-Party",62,"Canceled"
"Resort Hotel",0,123,"May",22,23,1,4,2,0,0,"Unknown","IRL",0,"Transient",52.56,"Check-Out"
"City Hotel",1,133,"July",27,7,0,2,2,0,0,"HB","ITA",0,"Transient",141.3,"Canceled"
"City Hotel",0,0,"September",36,3,0,1,2,0,0,"BB","FRA",0,"Transient",115,"Check-Out"
"City Hotel",1,57,"May",20,18,0,3,2,0,0,"BB","AUT",0,"Transient",162,"Canceled"
"City Hotel",0,28,"September",36,3,2,5,2,0,0,"BB","ESP",0,"Contract",90.51,"Check-Out"
"City Hotel",1,281,"March",12,23,0,3,2,0,0,"BB","GBR",0,"Transient",90,"Canceled"
"City Hotel",0,1,"May",19,4,0,1,1,0,0,"BB","PRT",0,"Transient",65,"Check-Out"
"Resort Hotel",0,133,"May",22,26,2,5,2,0,0,"BB","IRL",0,"Transient",68.4,"Check-Out"
"City Hotel",0,32,"October",44,29,2,1,2,1,0,"Unknown","ESP",0,"Transient",214.21,"Check-Out"
"City Hotel",1,348,"June",22,3,2,1,2,0,0,"BB","PRT",0,"Transient",90,"Canceled"
"City Hotel",0,44,"January",1,2,2,1,2,0,0,"HB","PRT",0,"Transient-Party",98,"Check-Out"
"City Hotel",0,13,"January",3,21,0,3,0,2,0,"BB","PRT",0,"Transient-Party",77.25,"Check-Out"
"City Hotel",1,54,"May",18,3,0,4,2,0,0,"SC","PRT",0,"Transient",100.8,"Canceled"
"City Hotel",0,3,"March",11,7,1,0,2,0,0,"BB","PRT",0,"Transient",103,"Check-Out"
"Resort Hotel",1,196,"July",30,27,1,3,2,0,0,"BB","PRT",0,"Transient",153.75,"Canceled"
"City Hotel",0,3,"November",48,25,1,2,2,0,0,"BB","BGR",0,"Transient",81,"Check-Out"
"Resort Hotel",0,52,"December",50,8,0,3,2,0,0,"BB","PRT",0,"Transient",62.2,"Check-Out"
"City Hotel",0,134,"February",8,25,0,1,1,0,0,"BB","PRT",0,"Transient-Party",75,"Check-Out"
"Resort Hotel",1,56,"March",13,24,0,3,2,2,0,"BB","PRT",0,"Transient",110,"Canceled"
"City Hotel",1,384,"July",30,20,0,2,2,0,0,"BB","PRT",0,"Transient",65,"Canceled"
"City Hotel",0,18,"September",38,15,0,3,2,0,0,"SC","USA",0,"Transient",73.92,"Check-Out"
"City Hotel",1,221,"June",24,10,1,2,2,0,0,"BB","PRT",15,"Transient",80,"Canceled"
"City Hotel",0,73,"December",52,19,1,5,2,0,0,"BB","FRA",0,"Transient",88.4,"Check-Out"
"City Hotel",0,54,"November",46,11,2,3,2,0,0,"BB","FRA",0,"Transient",77.25,"Check-Out"
"City Hotel",1,158,"April",16,21,2,2,2,0,0,"BB","ITA",0,"Transient",117,"Canceled"
"City Hotel",0,0,"July",30,24,0,2,2,1,0,"BB","PRT",0,"Transient",0,"Check-Out"
"Resort Hotel",0,10,"March",12,15,0,3,2,0,0,"BB","GBR",0,"Transient",33.3,"Check-Out"
"City Hotel",0,16,"November",47,16,0,4,2,0,0,"BB","CIV",0,"Transient",68,"Check-Out"
"City Hotel",0,2,"June",27,29,0,1,1,0,0,"BB","Unknown",0,"Transient",65,"Check-Out"
"City Hotel",0,68,"September",37,12,2,2,2,0,0,"BB","PRT",0,"Transient-Party",62,"Check-Out"
"City Hotel",1,53,"April",14,2,0,1,2,0,0,"BB","PRT",0,"Transient",123.3,"Canceled"
"Resort Hotel",0,73,"November",46,10,0,3,2,0,0,"BB","FRA",0,"Transient",30.24,"Check-Out"
"Resort Hotel",0,9,"November",49,30,1,2,2,0,0,"BB","GBR",0,"Transient",46.4,"Check-Out"
"Resort Hotel",0,0,"February",8,20,1,0,1,0,0,"BB","ESP",0,"Transient",48,"Check-Out"
"Resort Hotel",0,0,"July",29,19,0,1,2,1,0,"BB","BRA",0,"Transient",186.1,"Check-Out"
"City Hotel",1,19,"October",41,6,0,3,2,0,0,"BB","PRT",0,"Transient",90,"Canceled"
"City Hotel",0,4,"June",27,29,0,4,2,0,0,"SC","IRL",0,"Transient",127,"Check-Out"
"City Hotel",1,52,"March",11,9,0,4,2,0,0,"SC","Unknown",0,"Transient",63.75,"Canceled"
"City Hotel",0,19,"April",15,9,4,7,2,1,0,"BB","DEU",0,"Transient",140.05,"Check-Out"
"Resort Hotel",0,45,"October",40,1,2,5,2,0,0,"BB","ITA",0,"Transient",56,"Check-Out"
"City Hotel",0,0,"June",23,3,0,1,2,0,0,"BB","PRT",0,"Transient",120,"Check-Out"
"City Hotel",1,34,"August",32,5,0,2,2,0,0,"BB","PRT",0,"Transient-Party",62,"Canceled"
"City Hotel",0,423,"July",29,22,1,1,2,0,0,"Unknown","DEU",0,"Transient-Party",122.4,"Check-Out"
"Resort Hotel",0,3,"March",10,4,2,3,2,0,0,"BB","ESP",0,"Transient",58,"Check-Out"
"City Hotel",1,178,"April",18,28,0,3,1,0,0,"BB","PRT",46,"Transient",110,"Canceled"
"Resort Hotel",0,3,"August",35,27,1,0,2,0,0,"BB","PRT",0,"Transient-Party",80,"Check-Out"
"Resort Hotel",0,5,"March",12,22,0,1,1,0,0,"BB","PRT",0,"Transient",55,"Check-Out"
"City Hotel",1,198,"September",37,9,1,2,2,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",1,140,"April",17,28,2,2,2,0,0,"BB","PRT",0,"Transient-Party",130,"Canceled"
"Resort Hotel",0,3,"December",49,5,2,2,2,0,0,"BB","GBR",0,"Transient",54,"Check-Out"
"City Hotel",1,468,"October",43,20,0,2,2,0,0,"BB","PRT",0,"Transient",62,"Canceled"
"Resort Hotel",0,0,"January",5,30,1,0,2,0,0,"BB","PRT",0,"Transient",45,"Check-Out"
"Resort Hotel",0,4,"January",2,14,0,1,2,0,0,"HB","PRT",7,"Transient-Party",100,"Check-Out"
"City Hotel",0,73,"April",18,27,0,3,2,0,0,"SC","FRA",0,"Transient",78.77,"Check-Out"
"Resort Hotel",0,203,"May",20,10,0,2,2,0,0,"Unknown","FRA",0,"Transient-Party",46,"Check-Out"
"City Hotel",0,166,"June",26,19,2,2,2,0,0,"BB","ITA",0,"Transient-Party",100.3,"Check-Out"
"Resort Hotel",0,1,"August",33,13,0,1,2,0,0,"BB","ITA",0,"Transient",241,"Check-Out"
"Resort Hotel",0,141,"May",21,27,2,5,2,2,0,"HB","GBR",0,"Transient",82,"Check-Out"
"Resort Hotel",1,74,"February",7,18,1,1,2,0,0,"BB","PRT",0,"Transient-Party",40,"Canceled"
"City Hotel",0,92,"October",41,7,0,4,2,0,0,"Unknown","PRT",58,"Transient-Party",70,"Check-Out"
"City Hotel",0,15,"June",24,14,0,1,2,0,0,"BB","GBR",0,"Transient",150,"Check-Out"
"City Hotel",0,124,"July",30,17,2,2,3,0,0,"BB","FRA",0,"Transient",130.05,"Check-Out"
"City Hotel",1,112,"April",14,4,0,2,2,0,0,"BB","PRT",0,"Transient",95,"Canceled"
"City Hotel",1,21,"April",17,29,2,1,2,0,0,"SC","ITA",0,"Transient",133,"Canceled"
"City Hotel",0,2,"October",42,12,1,1,1,0,0,"BB","PRT",0,"Transient",0,"Check-Out"
"City Hotel",1,166,"July",28,7,2,3,3,0,0,"BB","GBR",0,"Transient",165.83,"Canceled"
"City Hotel",0,206,"July",31,25,1,4,2,0,0,"BB","DEU",0,"Transient",90.95,"Check-Out"
"Resort Hotel",0,2,"September",40,30,0,3,1,0,0,"HB","FRA",0,"Transient-Party",58.5,"Check-Out"
"Resort Hotel",0,1,"January",3,12,0,1,1,0,0,"BB","PRT",0,"Transient",30,"Check-Out"
"City Hotel",1,156,"June",25,18,1,1,2,0,0,"HB","PRT",0,"Transient",96,"Canceled"
"City Hotel",0,4,"March",10,6,1,1,1,0,0,"BB","PRT",0,"Transient",95,"Check-Out"
"City Hotel",1,276,"May",20,13,2,3,2,0,0,"BB","PRT",160,"Transient",61,"Canceled"
"City Hotel",1,29,"July",28,9,2,1,2,0,0,"SC","Unknown",0,"Transient",133.33,"Canceled"
"City Hotel",1,127,"June",25,21,0,4,2,0,0,"BB","PRT",0,"Transient",99,"Canceled"
"City Hotel",1,26,"July",27,2,1,1,2,0,0,"BB","DEU",0,"Transient",151,"Canceled"
"Resort Hotel",0,0,"February",7,17,0,2,2,0,0,"BB","PRT",0,"Transient",8,"Check-Out"
"Resort Hotel",0,286,"October",42,14,2,4,2,0,0,"BB","GBR",0,"Transient-Party",8,"Check-Out"
"City Hotel",0,155,"August",34,21,1,3,2,1,0,"Unknown","FRA",0,"Transient",157.5,"Check-Out"
"Resort Hotel",0,118,"December",52,23,2,5,2,0,0,"BB","PRT",0,"Contract",25.92,"Check-Out"
"City Hotel",0,142,"September",37,4,2,1,2,0,0,"Unknown","Unknown",0,"Transient",101.15,"Check-Out"
"Resort Hotel",0,23,"March",13,29,0,2,1,0,0,"BB","PRT",0,"Transient",35,"Check-Out"
"City Hotel",0,18,"September",40,27,2,0,1,0,0,"BB","IRL",0,"Transient-Party",170,"Check-Out"
"Resort Hotel",0,22,"January",4,21,0,1,1,0,0,"BB","PRT",0,"Transient",30,"Check-Out"
"Resort Hotel",1,134,"January",3,18,2,4,2,0,0,"BB","POL",0,"Transient-Party",87,"Canceled"
"City Hotel",0,1,"October",41,2,2,1,1,0,0,"BB","USA",0,"Transient",154,"Check-Out"
"City Hotel",0,2,"May",19,5,0,1,1,0,0,"BB","PRT",0,"Transient",156,"Check-Out"
"City Hotel",0,5,"November",47,17,0,2,2,0,0,"BB","ESP",0,"Contract",86.6,"Check-Out"
"Resort Hotel",0,80,"June",24,8,0,1,2,0,0,"BB","CHE",0,"Transient",78,"Check-Out"
"Resort Hotel",0,135,"August",35,30,2,6,2,0,0,"HB","BEL",0,"Group",117.84,"Check-Out"
"City Hotel",0,38,"August",35,22,3,6,3,0,0,"BB","DZA",0,"Transient",159.6,"Check-Out"
"City Hotel",0,39,"March",12,13,2,1,3,0,0,"BB","FRA",0,"Transient",115,"Check-Out"
"City Hotel",1,35,"July",31,25,1,0,2,0,0,"SC","BEL",0,"Transient",125.1,"Canceled"
"City Hotel",1,179,"October",41,7,0,2,3,0,0,"BB","IRL",0,"Transient",141.3,"Canceled"
"City Hotel",1,110,"April",17,26,1,4,2,0,0,"BB","NOR",0,"Transient",158.95,"Canceled"
"City Hotel",1,309,"May",20,12,0,2,2,0,0,"BB","PRT",0,"Transient",62,"Canceled"
"City Hotel",0,174,"August",31,2,1,4,2,1,0,"BB","ITA",0,"Transient",148.5,"Check-Out"
"Resort Hotel",0,22,"March",13,27,1,1,2,0,0,"BB","PRT",0,"Transient",87,"Check-Out"
"Resort Hotel",0,292,"November",45,3,0,1,2,0,0,"BB","UKR",0,"Transient-Party",38,"Check-Out"
"City Hotel",1,139,"August",31,5,2,5,2,0,0,"SC","FRA",0,"Transient",125,"Canceled"
"City Hotel",0,98,"December",53,29,0,3,1,0,0,"BB","PRT",0,"Transient-Party",52.7,"Check-Out"
"Resort Hotel",1,15,"April",15,8,1,2,2,0,0,"BB","ESP",0,"Transient",71,"Canceled"
"City Hotel",1,300,"November",46,11,0,2,2,0,0,"BB","PRT",0,"Transient",65,"Canceled"
"City Hotel",1,351,"October",40,3,2,2,2,0,0,"BB","PRT",0,"Transient-Party",62,"Canceled"
"City Hotel",1,245,"December",53,27,2,5,2,0,0,"BB","PRT",0,"Transient",58.36,"Canceled"
"City Hotel",1,351,"October",40,3,2,2,2,0,0,"BB","PRT",0,"Transient-Party",62,"Canceled"
"Resort Hotel",0,233,"July",27,2,2,5,2,0,0,"HB","ROU",0,"Transient",129.7,"Check-Out"
"Resort Hotel",0,333,"September",40,26,3,7,2,0,0,"HB","GBR",0,"Transient",81.36,"Check-Out"
"Resort Hotel",0,365,"October",42,13,2,3,2,0,0,"BB","NLD",7,"Transient-Party",72,"Check-Out"
"Resort Hotel",1,219,"June",24,15,0,3,2,0,0,"HB","PRT",0,"Transient",84.6,"Canceled"
"Resort Hotel",0,1,"January",1,2,1,1,2,0,0,"BB","ESP",0,"Group",48,"Check-Out"
"City Hotel",0,14,"June",26,30,2,2,2,0,0,"BB","GBR",0,"Transient",180,"Check-Out"
"City Hotel",1,279,"October",42,12,0,3,2,0,0,"BB","PRT",0,"Transient",110,"Canceled"
"City Hotel",0,99,"February",8,19,0,1,1,0,0,"BB","PRT",0,"Transient-Party",81,"Check-Out"
"City Hotel",0,188,"July",31,31,1,3,2,1,0,"BB","PRT",0,"Transient",108,"Check-Out"
"City Hotel",0,8,"October",44,31,2,5,2,0,0,"BB","PRT",0,"Contract",49.74,"Check-Out"
"Resort Hotel",0,134,"April",15,13,0,3,2,0,0,"HB","PRT",0,"Group",79.2,"Check-Out"
"City Hotel",0,88,"May",19,3,0,3,2,0,0,"HB","PRT",0,"Transient-Party",117,"Check-Out"
"City Hotel",0,2,"February",7,16,0,3,2,1,0,"Unknown","ESP",0,"Transient",198,"Check-Out"
"City Hotel",0,9,"May",20,11,0,2,1,0,0,"BB","FRA",0,"Transient-Party",130,"Check-Out"
"Resort Hotel",0,14,"March",14,28,1,2,2,1,0,"BB","PRT",0,"Transient",51.3,"Check-Out"
"City Hotel",1,315,"September",40,30,1,2,2,0,0,"HB","PRT",69,"Transient",160,"Canceled"
"Resort Hotel",0,0,"December",49,2,0,2,2,0,0,"BB","PRT",0,"Transient",0,"Check-Out"
"City Hotel",1,10,"September",40,30,0,1,1,0,0,"BB","ESP",0,"Transient",195,"Canceled"
"Resort Hotel",1,80,"May",20,19,1,3,2,0,0,"HB","PRT",0,"Transient",110.25,"Canceled"
"Resort Hotel",0,220,"August",35,27,1,0,2,0,0,"BB","PRT",0,"Transient-Party",130,"Check-Out"
"City Hotel",0,8,"April",15,10,1,1,1,0,0,"SC","GBR",0,"Transient",140,"Check-Out"
"City Hotel",0,13,"April",15,4,1,1,1,0,0,"BB","DEU",0,"Transient",96,"Check-Out"
"City Hotel",1,60,"April",15,15,0,1,2,2,0,"BB","USA",0,"Transient",230,"Canceled"
"City Hotel",0,4,"June",27,26,1,0,2,0,0,"BB","PRT",0,"Transient",109,"Check-Out"
"Resort Hotel",0,10,"May",22,28,1,0,3,1,0,"HB","USA",0,"Transient",178.2,"Check-Out"
"Resort Hotel",0,0,"January",5,30,1,3,1,0,0,"BB","GBR",0,"Transient",43,"Check-Out"
"Resort Hotel",1,9,"May",19,15,1,0,2,0,0,"BB","PRT",0,"Transient-Party",8,"Canceled"
"City Hotel",0,25,"May",20,10,0,3,1,0,0,"SC","FRA",0,"Transient",129,"Check-Out"
"City Hotel",1,167,"July",31,29,0,2,2,0,0,"SC","Unknown",0,"Transient",94.5,"Canceled"
"Resort Hotel",0,55,"August",36,30,2,3,2,0,0,"BB","ESP",0,"Transient",119,"Check-Out"
"City Hotel",1,350,"June",25,17,0,2,2,0,0,"BB","PRT",0,"Transient",140,"Canceled"
"City Hotel",1,320,"June",24,15,0,3,2,0,0,"BB","PRT",0,"Transient",90,"Canceled"
"Resort Hotel",0,77,"October",43,17,2,5,2,0,0,"BB","PRT",0,"Transient",9.71,"Check-Out"
"City Hotel",0,43,"May",23,31,0,3,1,0,0,"Unknown","ESP",0,"Transient",115.5,"Check-Out"
"City Hotel",0,104,"May",22,30,0,4,1,0,0,"BB","DEU",0,"Transient",84.6,"Check-Out"
"Resort Hotel",1,227,"August",33,14,1,5,2,2,0,"HB","PRT",0,"Transient",214,"Canceled"
"City Hotel",0,142,"August",32,3,0,1,2,0,0,"SC","FRA",0,"Transient",94.5,"Check-Out"
"City Hotel",0,120,"May",20,19,0,2,2,0,0,"BB","NLD",0,"Transient",70,"Check-Out"
"Resort Hotel",1,98,"August",35,28,1,1,2,0,0,"BB","ESP",0,"Transient",190,"Canceled"
"City Hotel",0,197,"May",18,3,0,4,2,1,0,"BB","POL",0,"Transient",112,"Check-Out"
"City Hotel",0,42,"November",45,4,0,3,2,0,0,"BB","FRA",0,"Transient",60,"Check-Out"
"City Hotel",1,117,"August",35,22,1,4,3,0,0,"BB","FRA",0,"Transient",159.3,"Canceled"
"Resort Hotel",0,150,"June",24,13,2,5,2,0,0,"HB","GBR",0,"Transient",126.2,"Check-Out"
"City Hotel",1,19,"September",39,21,1,1,2,0,0,"BB","PRT",0,"Transient-Party",48,"Canceled"
"City Hotel",1,150,"June",24,17,2,3,1,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",0,6,"September",38,16,0,1,2,0,0,"SC","FRA",0,"Transient",149,"Check-Out"
"City Hotel",0,0,"September",36,1,0,1,1,0,0,"BB","ESP",0,"Transient",75,"Check-Out"
"Resort Hotel",0,3,"March",10,12,0,1,2,0,0,"BB","PRT",0,"Transient-Party",90,"Check-Out"
"City Hotel",0,29,"November",47,14,2,5,2,0,0,"BB","FRA",0,"Transient",70.88,"Check-Out"
"Resort Hotel",0,186,"September",36,4,1,2,1,0,0,"BB","GBR",0,"Transient-Party",52.2,"Check-Out"
"Resort Hotel",0,70,"March",13,26,2,2,2,0,0,"BB","GBR",0,"Transient",45,"Check-Out"
"City Hotel",0,72,"March",12,20,1,2,2,0,0,"BB","Unknown",0,"Transient",106.2,"Check-Out"
"Resort Hotel",0,201,"May",21,16,3,8,2,0,0,"BB","DEU",0,"Transient-Party",46.98,"Check-Out"
"City Hotel",1,11,"June",23,2,0,1,2,0,0,"BB","CHE",0,"Transient",111.35,"Canceled"
"City Hotel",1,161,"May",18,5,0,2,2,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",0,69,"April",17,17,2,1,2,0,0,"BB","CHE",0,"Transient-Party",99.3,"Check-Out"
"City Hotel",0,12,"June",23,6,0,1,2,0,0,"BB","PRT",0,"Transient",140,"Check-Out"
"City Hotel",0,35,"September",37,5,1,3,3,0,0,"BB","IRN",0,"Transient",127.44,"Check-Out"
"City Hotel",1,273,"May",20,13,1,2,2,0,0,"BB","PRT",0,"Transient",95,"Canceled"
"Resort Hotel",0,1,"November",46,8,0,2,1,0,0,"BB","NULL",0,"Transient",30,"Check-Out"
"City Hotel",0,5,"February",9,21,3,5,2,0,0,"BB","DEU",0,"Transient",67.05,"Check-Out"
"Resort Hotel",0,78,"November",47,21,0,1,2,0,0,"BB","PRT",0,"Transient-Party",32,"Check-Out"
"City Hotel",0,9,"August",34,14,2,1,2,0,0,"BB","BEL",0,"Transient",116.27,"Check-Out"
"City Hotel",1,179,"August",34,22,2,1,2,0,0,"HB","PRT",0,"Transient-Party",86,"Canceled"
"Resort Hotel",1,123,"July",28,15,2,4,2,0,0,"HB","ESP",0,"Transient",212,"Canceled"
"City Hotel",0,210,"May",18,1,1,3,2,0,0,"BB","DEU",0,"Transient",117,"Check-Out"
"City Hotel",1,451,"June",25,20,0,1,2,0,0,"BB","PRT",0,"Transient",90,"Canceled"
"Resort Hotel",0,185,"July",31,30,2,2,2,0,0,"BB","CN",0,"Transient",106.85,"Check-Out"
"Resort Hotel",0,2,"July",29,15,1,2,2,0,0,"HB","PRT",0,"Transient",194,"Check-Out"
"City Hotel",0,80,"November",45,6,0,2,2,0,0,"Unknown","PRT",0,"Transient",86.47,"Check-Out"
"City Hotel",1,150,"July",29,14,2,8,3,0,0,"BB","FRA",0,"Transient",131.75,"Canceled"
"City Hotel",0,111,"August",33,11,0,2,2,0,0,"BB","ESP",0,"Transient",127.8,"Check-Out"
"City Hotel",1,248,"October",45,31,1,2,1,0,0,"BB","PRT",0,"Transient-Party",106,"Canceled"
"Resort Hotel",0,28,"May",23,29,2,5,2,0,0,"HB","IRL",0,"Transient",148.07,"Check-Out"
"City Hotel",0,140,"September",39,25,2,2,2,0,0,"BB","PRT",0,"Transient-Party",62,"Check-Out"
"Resort Hotel",1,168,"September",39,21,2,4,2,0,0,"BB","EST",0,"Transient",95.67,"Canceled"
"City Hotel",0,0,"January",2,4,1,0,1,0,0,"BB","GBR",0,"Transient-Party",108,"Check-Out"
"Resort Hotel",1,103,"July",29,17,1,3,2,1,0,"BB","PRT",0,"Transient",243.16,"Canceled"
"City Hotel",1,104,"October",41,6,0,2,1,0,0,"HB","PRT",0,"Transient-Party",91.5,"Canceled"
"City Hotel",1,111,"March",12,24,1,2,2,0,0,"BB","POL",0,"Transient",106.2,"Canceled"
"Resort Hotel",1,59,"July",26,1,2,5,2,1,0,"HB","PRT",0,"Transient",178.31,"Canceled"
"City Hotel",1,26,"May",21,22,1,1,2,0,0,"BB","PRT",0,"Transient",128,"Canceled"
"City Hotel",1,37,"October",42,13,0,3,2,0,0,"BB","PRT",12,"Transient-Party",105,"Canceled"
"City Hotel",0,10,"July",27,6,0,1,1,0,0,"BB","PRT",0,"Transient-Party",95,"Check-Out"
"Resort Hotel",0,2,"August",34,25,0,2,2,0,0,"BB","PRT",0,"Transient",196.25,"Check-Out"
"Resort Hotel",1,198,"February",7,11,1,3,1,0,0,"BB","Unknown",0,"Transient",25,"Canceled"
"City Hotel",1,276,"May",20,13,2,3,2,0,0,"Unknown","PRT",160,"Transient",61,"Canceled"
"Resort Hotel",1,353,"June",26,30,2,5,2,0,0,"HB","Unknown",0,"Contract",110.74,"Canceled"
"City Hotel",0,0,"December",52,22,0,1,1,0,0,"SC","Unknown",0,"Transient",56,"Check-Out"
"Resort Hotel",0,103,"February",7,10,0,2,2,0,0,"BB","NLD",0,"Transient",61.2,"Check-Out"
"Resort Hotel",0,68,"December",53,26,1,4,2,0,0,"HB","GBR",0,"Transient",55.56,"Check-Out"
"Resort Hotel",0,31,"October",45,30,2,4,2,0,0,"BB","GBR",0,"Transient-Party",70.45,"Check-Out"
"City Hotel",0,134,"June",23,8,1,3,2,0,0,"BB","FRA",0,"Transient",85,"Check-Out"
"City Hotel",0,2,"July",28,7,1,3,2,0,0,"BB","PRT",0,"Transient",160,"Check-Out"
"City Hotel",0,106,"February",5,3,0,1,4,0,0,"BB","Unknown",0,"Transient",192.8,"Check-Out"
"City Hotel",0,120,"November",45,3,0,1,2,0,0,"BB","SWE",0,"Transient",90,"Check-Out"
"City Hotel",1,4,"July",30,26,0,2,2,0,0,"SC","USA",0,"Transient",160,"Canceled"
"City Hotel",1,112,"December",50,6,0,4,2,0,0,"BB","ESP",0,"Transient",97.75,"Canceled"
"City Hotel",0,75,"January",4,22,2,3,3,0,0,"BB","PAN",0,"Transient",138.6,"Check-Out"
"City Hotel",0,49,"January",1,5,1,3,2,0,0,"BB","FRA",0,"Transient",105.9,"Check-Out"
"City Hotel",1,173,"June",23,4,2,2,2,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"Resort Hotel",0,146,"March",11,13,1,0,2,0,0,"BB","CHN",34,"Transient-Party",50,"Check-Out"
"Resort Hotel",1,65,"October",40,1,1,1,2,0,0,"BB","CN",0,"Transient",99,"Canceled"
"Resort Hotel",0,151,"August",32,4,2,8,2,0,0,"HB","NULL",0,"Transient",147,"Check-Out"
